nasa_host,planet_count,status,hyg_id,hyg_name,hyg_distance_ly,nasa_distance_ly,method,evidence,angular_separation_arcsec,distance_difference_percent,candidate_hyg_ids,notes
Kepler-1809,1,unmatched_other,,,,1335.9430462553348,unassigned,Kepler-1809,,,,Position candidates require review; component identity is preserved.
Kepler-181,2,unmatched_other,,,,1987.2153628439053,unassigned,Kepler-181,,,,Position candidates require review; component identity is preserved.
Kepler-1810,1,unmatched_other,,,,3293.755411648076,unassigned,Kepler-1810,,,,Position candidates require review; component identity is preserved.
Kepler-1811,1,unmatched_other,,,,4535.400125977946,unassigned,Kepler-1811,,,,Position candidates require review; component identity is preserved.
Kepler-1812,1,unmatched_other,,,,4596.1630591465755,unassigned,Kepler-1812,,,,Position candidates require review; component identity is preserved.
Kepler-1813,1,unmatched_other,,,,,unassigned,Kepler-1813,,,,Position candidates require review; component identity is preserved.
Kepler-1814,2,unmatched_other,,,,2369.0238032904567,unassigned,Kepler-1814,,,,Position candidates require review; component identity is preserved.
Kepler-1815,1,unmatched_other,,,,3283.187945010053,unassigned,Kepler-1815,,,,Position candidates require review; component identity is preserved.
Kepler-1816,1,unmatched_other,,,,1427.987637610777,unassigned,Kepler-1816,,,,Position candidates require review; component identity is preserved.
Kepler-1817,1,unmatched_other,,,,2441.5055351104484,unassigned,Kepler-1817,,,,Position candidates require review; component identity is preserved.
Kepler-1818,1,unmatched_other,,,,3374.3812682196544,unassigned,Kepler-1818,,,,Position candidates require review; component identity is preserved.
Kepler-1819,1,unmatched_other,,,,4446.131125396873,unassigned,Kepler-1819,,,,Position candidates require review; component identity is preserved.
Kepler-182,2,unmatched_other,,,,5052.455831572299,unassigned,Kepler-182,,,,Position candidates require review; component identity is preserved.
Kepler-1820,1,unmatched_other,,,,4649.0003923366885,unassigned,Kepler-1820,,,,Position candidates require review; component identity is preserved.
Kepler-1821,1,unmatched_other,,,,2608.2692910370192,unassigned,Kepler-1821,,,,Position candidates require review; component identity is preserved.
Kepler-1822,1,unmatched_other,,,,2927.5698616941568,unassigned,Kepler-1822,,,,Position candidates require review; component identity is preserved.
Kepler-1823,1,unmatched_other,,,,2364.5391530968514,unassigned,Kepler-1823,,,,Position candidates require review; component identity is preserved.
Kepler-1824,1,unmatched_other,,,,3392.352484631847,unassigned,Kepler-1824,,,,Position candidates require review; component identity is preserved.
Kepler-1825,1,unmatched_other,,,,1403.300861381397,unassigned,Kepler-1825,,,,Position candidates require review; component identity is preserved.
Kepler-1826,1,unmatched_other,,,,1098.990437844121,unassigned,Kepler-1826,,,,Position candidates require review; component identity is preserved.
Kepler-1827,1,unmatched_other,,,,2238.9363320381335,unassigned,Kepler-1827,,,,Position candidates require review; component identity is preserved.
Kepler-1828,1,unmatched_other,,,,2843.4639165723397,unassigned,Kepler-1828,,,,Position candidates require review; component identity is preserved.
Kepler-1829,1,unmatched_other,,,,2217.6057049354586,unassigned,Kepler-1829,,,,Position candidates require review; component identity is preserved.
Kepler-183,2,unmatched_other,,,,3426.7293668431926,unassigned,Kepler-183,,,,Position candidates require review; component identity is preserved.
Kepler-1830,1,unmatched_other,,,,3447.0815248127174,unassigned,Kepler-1830,,,,Position candidates require review; component identity is preserved.
Kepler-1831,1,unmatched_other,,,,3436.0248236081193,unassigned,Kepler-1831,,,,Position candidates require review; component identity is preserved.
Kepler-1832,1,unmatched_other,,,,1585.6875078005996,unassigned,Kepler-1832,,,,Position candidates require review; component identity is preserved.
Kepler-1833,1,unmatched_other,,,,1929.5476536998078,unassigned,Kepler-1833,,,,Position candidates require review; component identity is preserved.
Kepler-1834,2,unmatched_other,,,,1632.0702062756977,unassigned,Kepler-1834,,,,Position candidates require review; component identity is preserved.
Kepler-1835,1,unmatched_other,,,,4580.474937378401,unassigned,Kepler-1835,,,,Position candidates require review; component identity is preserved.
Kepler-1836,1,unmatched_other,,,,4803.0440495323055,unassigned,Kepler-1836,,,,Position candidates require review; component identity is preserved.
Kepler-1837,1,unmatched_other,,,,4009.0489636186658,unassigned,Kepler-1837,,,,Position candidates require review; component identity is preserved.
Kepler-1838,1,unmatched_other,,,,1471.754561936587,unassigned,Kepler-1838,,,,Position candidates require review; component identity is preserved.
Kepler-1839,1,unmatched_other,,,,3707.0933891285044,unassigned,Kepler-1839,,,,Position candidates require review; component identity is preserved.
Kepler-184,3,unmatched_other,,,,1990.617173863491,unassigned,Kepler-184,,,,Position candidates require review; component identity is preserved.
Kepler-1840,1,unmatched_other,,,,1673.5312050110501,unassigned,Kepler-1840,,,,Position candidates require review; component identity is preserved.
Kepler-1841,1,unmatched_other,,,,2060.3298380366678,unassigned,Kepler-1841,,,,Position candidates require review; component identity is preserved.
Kepler-1842,1,unmatched_other,,,,3012.22048796676,unassigned,Kepler-1842,,,,Position candidates require review; component identity is preserved.
Kepler-1843,1,unmatched_other,,,,2559.1044786599973,unassigned,Kepler-1843,,,,Position candidates require review; component identity is preserved.
Kepler-1844,1,unmatched_other,,,,5885.03521696983,unassigned,Kepler-1844,,,,Position candidates require review; component identity is preserved.
Kepler-1845,1,unmatched_other,,,,2318.071653963547,unassigned,Kepler-1845,,,,Position candidates require review; component identity is preserved.
Kepler-1846,1,unmatched_other,,,,1221.830714383578,unassigned,Kepler-1846,,,,Position candidates require review; component identity is preserved.
Kepler-1847,1,unmatched_other,,,,5524.632419592828,unassigned,Kepler-1847,,,,Position candidates require review; component identity is preserved.
Kepler-1848,1,unmatched_other,,,,1010.0932555336456,unassigned,Kepler-1848,,,,Position candidates require review; component identity is preserved.
Kepler-1849,1,unmatched_other,,,,2060.9299657716665,unassigned,Kepler-1849,,,,Position candidates require review; component identity is preserved.
Kepler-185,2,unmatched_other,,,,1522.285969536242,unassigned,Kepler-185,,,,Position candidates require review; component identity is preserved.
Kepler-1850,1,unmatched_other,,,,816.0399954835146,unassigned,Kepler-1850,,,,Position candidates require review; component identity is preserved.
Kepler-1851,1,unmatched_other,,,,5185.266708578557,unassigned,Kepler-1851,,,,Position candidates require review; component identity is preserved.
Kepler-1852,1,unmatched_other,,,,2519.496048150076,unassigned,Kepler-1852,,,,Position candidates require review; component identity is preserved.
Kepler-1853,1,unmatched_other,,,,1834.1338669625516,unassigned,Kepler-1853,,,,Position candidates require review; component identity is preserved.
Kepler-1854,1,unmatched_other,,,,1380.7765019362787,unassigned,Kepler-1854,,,,Position candidates require review; component identity is preserved.
Kepler-1855,1,unmatched_other,,,,,unassigned,Kepler-1855,,,,Position candidates require review; component identity is preserved.
Kepler-1856,1,unmatched_other,,,,2768.2848715086307,unassigned,Kepler-1856,,,,Position candidates require review; component identity is preserved.
Kepler-1857,1,unmatched_other,,,,2783.0108319625415,unassigned,Kepler-1857,,,,Position candidates require review; component identity is preserved.
Kepler-1858,1,unmatched_other,,,,2717.062012388216,unassigned,Kepler-1858,,,,Position candidates require review; component identity is preserved.
Kepler-1859,2,unmatched_other,,,,4341.956778354145,unassigned,Kepler-1859,,,,Position candidates require review; component identity is preserved.
Kepler-186,5,unmatched_other,,,,579.2341574422732,unassigned,Kepler-186,,,,Position candidates require review; component identity is preserved.
Kepler-1860,1,unmatched_other,,,,1430.8578137346844,unassigned,Kepler-1860,,,,Position candidates require review; component identity is preserved.
Kepler-1861,1,unmatched_other,,,,2707.049011592312,unassigned,Kepler-1861,,,,Position candidates require review; component identity is preserved.
Kepler-1862,1,unmatched_other,,,,4018.8662705879397,unassigned,Kepler-1862,,,,Position candidates require review; component identity is preserved.
Kepler-1863,1,unmatched_other,,,,2823.0334810721633,unassigned,Kepler-1863,,,,Position candidates require review; component identity is preserved.
Kepler-1864,1,unmatched_other,,,,974.8618436126828,unassigned,Kepler-1864,,,,Position candidates require review; component identity is preserved.
Kepler-1865,1,unmatched_other,,,,3007.993501311551,unassigned,Kepler-1865,,,,Position candidates require review; component identity is preserved.
Kepler-1866,1,unmatched_other,,,,3185.6900190191873,unassigned,Kepler-1866,,,,Position candidates require review; component identity is preserved.
Kepler-1867,1,unmatched_other,,,,2219.764860155943,unassigned,Kepler-1867,,,,Position candidates require review; component identity is preserved.
Kepler-1868,1,unmatched_other,,,,894.2555564237668,unassigned,Kepler-1868,,,,Position candidates require review; component identity is preserved.
Kepler-1869,2,unmatched_other,,,,368.63824591434917,unassigned,Kepler-1869,,,,Position candidates require review; component identity is preserved.
Kepler-187,2,unmatched_other,,,,3727.9673973023764,unassigned,Kepler-187,,,,Position candidates require review; component identity is preserved.
Kepler-1870,1,unmatched_other,,,,1328.1609550830135,unassigned,Kepler-1870,,,,Position candidates require review; component identity is preserved.
Kepler-1871,1,unmatched_other,,,,2787.4074199341635,unassigned,Kepler-1871,,,,Position candidates require review; component identity is preserved.
Kepler-1872,1,unmatched_other,,,,2740.3071774280884,unassigned,Kepler-1872,,,,Position candidates require review; component identity is preserved.
Kepler-1873,1,unmatched_other,,,,2677.6036138120444,unassigned,Kepler-1873,,,,Position candidates require review; component identity is preserved.
Kepler-1874,1,unmatched_other,,,,1330.7408520307529,unassigned,Kepler-1874,,,,Position candidates require review; component identity is preserved.
Kepler-1875,1,unmatched_other,,,,5415.663573797665,unassigned,Kepler-1875,,,,Position candidates require review; component identity is preserved.
Kepler-1876,1,unmatched_other,,,,847.7945804180168,unassigned,Kepler-1876,,,,Position candidates require review; component identity is preserved.
Kepler-1877,1,unmatched_other,,,,930.5632843911948,unassigned,Kepler-1877,,,,Position candidates require review; component identity is preserved.
Kepler-1878,1,unmatched_other,,,,4873.754752221295,unassigned,Kepler-1878,,,,Position candidates require review; component identity is preserved.
Kepler-1879,1,unmatched_other,,,,2045.5582156898765,unassigned,Kepler-1879,,,,Position candidates require review; component identity is preserved.
Kepler-188,2,unmatched_other,,,,3158.9680269928544,unassigned,Kepler-188,,,,Position candidates require review; component identity is preserved.
Kepler-1880,1,unmatched_other,,,,1992.9491919641657,unassigned,Kepler-1880,,,,Position candidates require review; component identity is preserved.
